ID,Label,Created_at,Tweet,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
rlisistrata,rlisistrata,2017-03-27 20:15:54,"RT @subversivos_: Si Tip y Coll podían contar chistes sobre Carrero Blanco en los años 80, y hoy te pueden llevar a la cárcel, hemos retroc…",365,175,2905,189,,
carlosasturies,carlosasturies,2017-03-27 20:12:43,@jonisual88 @vines1926 @franfeten es que parto de que hacer chistes de Carrero Blanco no es enaltecimiento del terrorismo.,987,935,14955,9131,Madrid,En Oviedo aunque Cangués
Aurora_Au_Rora,Aurora_Au_Rora,2017-03-27 20:12:15,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",462,373,9417,16428,Madrid,"Barcelona, Catalunya "
junio1969,junio1969,2017-03-27 20:10:34,RT @ropavieja94: Entrevista a Robert Guédiguian: “El atentado contra Carrero Blanco nos pareció un atentado justo” | Público https://t.co/A…,1023,343,11542,1347,Pacific Time (US & Canada),
LLSSerrano,LLSSerrano,2017-03-27 20:07:14,"Cassandra Vera: “Spiderman Vs Carrero Blanco se trata claramente de una broma, Spiderman no existe” https://t.co/QPIbe5gYDD vía @lamarea_com",2985,2462,37499,17200,Athens,Quarta dimensió
PabloH_A,PabloH_A,2017-03-27 20:06:13,RT @Andres_Boix: Mira que es raro un país donde hay una guía sobre cómo hacer chistes sobre Carrero Blanco sin acabar en la AN https://t.co…,1985,234,17236,1684,Amsterdam,http://ask.fm/PabloH_A  
Jordivll,Jordivll,2017-03-27 19:57:47,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",9453,12648,101290,45542,Madrid,"Torrent, Pais Valencià"
antonio59946367,antonio59946367,2017-03-27 19:56:41,"RT @GobernoAlem: Yo no digo nada, pero va a ir una chica a la cárcel más tiempo por hacer unos chistes de Carrero Blanco, que Urdangarín po…",183,72,2847,11,,
carlosasturies,carlosasturies,2017-03-27 19:54:30,"@jonisual88 @vines1926 @franfeten a la peña por hacer chistes de Carrero Blanco, por ejemplo.",987,935,14955,9131,Madrid,En Oviedo aunque Cangués
505inc,505inc,2017-03-27 19:54:17,"RT @eljueves: El TT de Carrero Blanco lleva todo el día muy arriba, casi tocando el cielo. Menos mal que el día se pasa volando.",214,142,4422,2443,Pacific Time (US & Canada),Madrid
JosDiegoBarrado,JosDiegoBarrado,2017-03-27 19:52:42,RT @Tremending: Dos noticias juntas se entienden mejor: el doble rasero de la Fiscalía con Cassandra y Rafael Hernando https://t.co/bdpxfma…,631,135,795,618,,
iSusans,iSusans,2017-03-27 19:52:30,RT @_ju1_: Un estibador de Alsasua y titiritero con un primo en Venezuela y que cuenta chistes de Carrero Blanco en catalán @MiguelF10013687,104,297,36891,7460,Madrid,Chasing rabbits.
antonio59946367,antonio59946367,2017-03-27 19:51:01,"RT @Sr_Dios: Poner una esvástica en tu foto de perfil y alabar a Hitler, SI, hacer chistes de Carrero Blanco NO que incitas al odio.",183,72,2847,11,,
tato1991ur,tato1991ur,2017-03-27 19:50:02,"""No olvidaremos jamás a Carrero Blanco; de nuestra boca no saldrá una crítica contra el almirante"" Felipe González… https://t.co/QiYjG2qUHZ",3081,2221,42659,12248,Amsterdam,Suiza 
antonio59946367,antonio59946367,2017-03-27 19:49:21,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",183,72,2847,11,,
numb2106,numb2106,2017-03-27 19:48:09,RT @Rictusempra_x: Me ENCANTA porque las niñatas que me dicen a mí si me puedo reír de las autolesiones o no son las mismas que rt chistes…,130,38,193,29,,"Valencia, España"
antonio59946367,antonio59946367,2017-03-27 19:48:01,"RT @JDCarracedo: #CassandraLibre La libertad de expresión no es un delito y el humor negro tampoco, aunque no nos guste. https://t.co/aGftL…",183,72,2847,11,,
goiri_j,goiri_j,2017-03-27 19:46:53,RT @GARA_ialtuna: Entrevista al cineasta R. Guédiguian en @publico_es: «El atentado contra Carrero Blanco nos pareció justo» https://t.co/I…,93,28,1336,21,,
matussera,matussera,2017-03-27 19:45:00,RT @Silvicarri: Si tuiteas sobre Carrero Blanco la Guardia Civil también te subvenciona una casa.,59,592,4499,5567,Pacific Time (US & Canada),Muy de mi calle y de mi risa.
nenasub2,nenasub2,2017-03-27 19:41:14,RT @Silvicarri: Si tuiteas sobre Carrero Blanco la Guardia Civil también te subvenciona una casa.,586,3473,83842,131424,Pacific Time (US & Canada),"Ordino, Andorra"
RafaGijon69,RafaGijon69,2017-03-27 19:40:06,"@GatoHitleriano K hicistes algún chiste de Carrero Blanco? Esque tu tambien....en vez d ser politico y joder la vida a la gente, a chistitos",404,347,26461,1899,,"La Luna, Satélite de La Tierra"
westmalle65,westmalle65,2017-03-27 19:37:46,RT @Silvicarri: Si tuiteas sobre Carrero Blanco la Guardia Civil también te subvenciona una casa.,494,84,4978,2829,,
marixeruizde,marixeruizde,2017-03-27 19:37:18,RT @Sara_gra: 22/03: Juicio contra @kira_95 por chistes de Carrero Blanco. La Fiscalía rebaja la petición de dos años y seis meses a un año…,857,842,14925,6960,Amsterdam,Arrasate | Euskal Herrixa
ThorPolov,ThorPolov,2017-03-27 19:36:40,"RT @JDCarracedo: #CassandraLibre La libertad de expresión no es un delito y el humor negro tampoco, aunque no nos guste. https://t.co/aGftL…",1733,1564,29553,4702,Madrid,
vslponte,vslponte,2017-03-27 19:33:53,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",1504,1559,47256,87178,Madrid,Ponte Vedra - Galiza
Silvicarri,Silvicarri,2017-03-27 19:33:51,Si tuiteas sobre Carrero Blanco la Guardia Civil también te subvenciona una casa.,563,1148,13558,23054,,"Murcia, Rehiyon ng Kanlurang V"
erreharria,erreharria,2017-03-27 19:31:36,RT @Sara_gra: 22/03: Juicio contra @kira_95 por chistes de Carrero Blanco. La Fiscalía rebaja la petición de dos años y seis meses a un año…,2168,6271,56478,13269,Amsterdam,Mediocrilandia
Sara_gra,Sara_gra,2017-03-27 19:30:03,22/03: Juicio contra @kira_95 por chistes de Carrero Blanco. La Fiscalía rebaja la petición de dos años y seis meses a un año de prisión.,636,1034,32277,7719,Madrid,Madrid
amisut,amisut,2017-03-27 19:28:41,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",129,14,81,9,,
maquinandoarte,maquinandoarte,2017-03-27 19:28:16,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",328,198,19931,1521,Athens,españa
ars_magno,ars_magno,2017-03-27 19:25:07,"RT @NaryaBlackfyre: A ti te condenan por hacer chistes de Carrero Blanco, al que promueve el odio le dicen que muy mal https://t.co/VH9QBOH…",204,995,35700,35893,Pacific Time (US & Canada),Den Haag
astridma_96,astridma_96,2017-03-27 19:24:07,RT @elmundotoday: Cómo hacer chistes sobre Carrero Blanco sin acabar en la Audiencia Nacional https://t.co/obO1O8ZudM https://t.co/04HAOMyB…,249,261,5887,6614,,
loronoabogados,loronoabogados,2017-03-27 19:23:58,El delito de esta joven: publicar por Twitter chistes pesados sobre la muerte del dictador franquista Luis... https://t.co/CGe8lCx71Q,908,1413,1935,210,Amsterdam,"Bilbao, Getxo, Barakaldo."
sabinaaguado,sabinaaguado,2017-03-27 19:21:39,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",4989,3497,43232,24363,Athens,BARCELONA-MADRID 616718464
jfmfernandez201,jfmfernandez201,2017-03-27 19:21:17,"RT @eljueves: El TT de Carrero Blanco lleva todo el día muy arriba, casi tocando el cielo. Menos mal que el día se pasa volando.",281,142,2081,323,,
hartodelamafia,hartodelamafia,2017-03-27 19:10:42,@Gomecello @_ju1_ hacer chistes de Carrero Blanco son vivas a ETA?,12,25,1321,399,,
rosacasasaynoza,rosacasasaynoza,2017-03-27 19:09:42,"RT @LoFuflunet: Este hilo*. Libertad de expresión: censura/autocensura, humor/malhumor.

(*) Letra: @carlesponsi / Música: ""Volando voy"", b…",454,439,65755,62689,,
Ainho_ao,Ainho_ao,2017-03-27 19:09:36,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",625,244,11143,7346,,
stbnthegreat,stbnthegreat,2017-03-27 19:09:30,"RT @yeraysoy: “La Fiscalía parece que sólo se preocupa de los de arriba, como Carrero Blanco” https://t.co/7lFrOEyu5j Buena suerte en la cá…",149,66,10461,15526,Madrid,
JagEstrada,JagEstrada,2017-03-27 19:08:38,"@protestona1 no, porque no ha dicho nada de Carrero Blanco",10,5,523,136,,
Bestgoten,Bestgoten,2017-03-27 19:08:16,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",206,39,509,260,," Madrid, España"
Eduard_Sans,Eduard_Sans,2017-03-27 19:07:42,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",606,436,5543,1991,,
AsunToldra,AsunToldra,2017-03-27 19:06:53,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",609,400,27212,14553,Madrid,
Bistekh,Bistekh,2017-03-27 19:06:14,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",99,63,4141,4811,,"Barcelona, Espanya"
Pluckyto1975,Pluckyto1975,2017-03-27 19:02:14,"@Maconfi de Carrero Blanco, así que demos la información de golpe bien. Gracias",1616,2112,33742,24414,Brussels,Pamplona
tr0k01,tr0k01,2017-03-27 18:59:55,"chistes de Irene Villa, Carrero Blanco u Ortega Lara no hemos presenciado ninguna alteración del orden público. 
Es absurdo.",900,238,10929,1102,Hawaii,GZ
1jandrolopez,1jandrolopez,2017-03-27 18:57:36,@joelrivero21121 Las de tonterías que se pueden llegar a decir para no leerse el artículo y seguir rajando a muerte... Carrero Blanco ejem,9,8,18,1,Madrid,"Almería, España"
58Cramos,58Cramos,2017-03-27 18:57:33,"RT @LoFuflunet: Este hilo*. Libertad de expresión: censura/autocensura, humor/malhumor.

(*) Letra: @carlesponsi / Música: ""Volando voy"", b…",337,174,8371,2208,,
davidfeganu,davidfeganu,2017-03-27 18:56:57,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",706,273,4030,2182,,
camacho_com,camacho_com,2017-03-27 18:56:24,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",2236,864,35161,118,Athens,cadiz
DaveBarr98,DaveBarr98,2017-03-27 18:50:19,"RT @eljueves: El TT de Carrero Blanco lleva todo el día muy arriba, casi tocando el cielo. Menos mal que el día se pasa volando.",259,179,2776,189,London,
alaznefs,alaznefs,2017-03-27 18:47:20,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",182,115,7528,5996,Amsterdam,Euskal Herria
euroeuropa,euroeuropa,2017-03-27 18:45:09,"RT @LoFuflunet: Este hilo*. Libertad de expresión: censura/autocensura, humor/malhumor.

(*) Letra: @carlesponsi / Música: ""Volando voy"", b…",6576,7299,165549,137427,Madrid,1949DONEC PERFICIAM RepúbliCAT
stbnthegreat,stbnthegreat,2017-03-27 18:43:08,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",149,66,10461,15526,Madrid,
jose_wyrm,jose_wyrm,2017-03-27 18:40:30,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",563,306,10179,6407,,"el baño, mi casa"
Mayi_Ibias,Mayi_Ibias,2017-03-27 18:39:50,"RT @eljueves: Normal. No lo dijo rapeando o añadiéndole un chiste de Carrero Blanco. De haberlo hecho, pena de cárcel. https://t.co/9wibfrL…",985,828,40811,3721,,"Ibias, España"
emocionycambio,emocionycambio,2017-03-27 18:39:37,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",6541,7000,229350,63443,Europe/Madrid, Desde Mayo  2014    Barcelona
Anto360nio,Anto360nio,2017-03-27 18:37:37,RT @toCarlosHuev0s: Ojalá problemas de cinemática de Carrero Blanco,529,198,12964,7826,,Albacete
mxnrrie_,mxnrrie_,2017-03-27 18:35:39,He estado todo el día haciendo chistes de Carrero Blanco,721,1158,32510,74248,Athens,"Madrid, España"
EuropaSombria,EuropaSombria,2017-03-27 18:34:59,"@IberiaXVIII Chistes sobre Carrero Blanco, si no me equivoco. No estoy del todo informado.",468,102,2334,1566,Lisbon,Espaňa
juanman78734705,juanman78734705,2017-03-27 18:34:55,@FacuDiazT @kira_95 Membrillo ¿y que tiene de malo un chiste de carrero blanco? ¿0 de irene villa? es persecusion IDEOLOGICA,0,0,70,0,Pacific Time (US & Canada),
CloscaRoja,CloscaRoja,2017-03-27 18:33:46,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",732,506,7113,345,Madrid,Manresa - Catalunya
hdcarrefour,hdcarrefour,2017-03-27 18:32:17,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",524,15162,108074,51677,Madrid,Málaga - Spanien
carollm333,carollm333,2017-03-27 18:31:29,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",770,992,121918,45,Pacific Time (US & Canada),
desobediencia69,desobediencia69,2017-03-27 18:30:11,"RT @subversivos_: A ver los medios que tienen les sobraran,total para buscar peligrosos tuiteros que cuentan chistes de Carrero Blanco
http…",750,978,75763,53064,,
JuanjeAlcon,JuanjeAlcon,2017-03-27 18:29:27,"@SirGrefu mientras no hables de Carrero Blanco, todo irá bien",844,659,28634,9620,Madrid,Tuna metalera de Sevilla
LNCleon,LNCleon,2017-03-27 18:28:01,"OPINIÓN | Carrero Blanco en el Musac, por D.L. Mirantes (@dlmirantes)
https://t.co/WYFsVjQWfr https://t.co/0e3sMoBTwR",223,7583,20399,2709,Amsterdam,
58Cramos,58Cramos,2017-03-27 18:27:15,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",337,174,8371,2208,,
_01010011_,_01010011_,2017-03-27 18:27:04,@gabrielrufian si no cita a Carrero Blanco en el tuit no es pecado.  @eleptric,537,497,4597,490,Athens,Catalunya
MiguelLorenzo10,MiguelLorenzo10,2017-03-27 18:26:14,RT @toCarlosHuev0s: Ojalá problemas de cinemática de Carrero Blanco,181,100,4109,1047,,"Albacete, España"
dnicatala,dnicatala,2017-03-27 18:25:21,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",1484,7975,153083,115282,Brussels,"Terrassa, Catalunya"
gi_kel,gi_kel,2017-03-27 18:25:09,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",1707,2645,27729,4545,,Catalunya
kdnpv,kdnpv,2017-03-27 18:25:07,"RT @Yo_Soy_Asin: PRENSA MADE IN SPAIN 
Si eres de izquierdas, eres un radical 
Si eres un NAZI, eres una persona....
Carrero Blanco 
#Feliz…",472,235,33113,16561,Madrid,
RogerYoda,RogerYoda,2017-03-27 18:23:08,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",5989,7636,90368,91870,Madrid,"E Street, Jungleland"
cigarunfumarro,cigarunfumarro,2017-03-27 18:22:05,Mi ego hoy está mas alto que carrero blanco,402,1513,70105,112327,Athens,zaragoza - boltanya
dannypeewee,dannypeewee,2017-03-27 18:21:33,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",730,301,6360,1614,Madrid,san sebastian de los reyes
CirunCh,CirunCh,2017-03-27 18:20:56,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",553,429,43954,173,,The Netherlands
Aquel_Coche,Aquel_Coche,2017-03-27 18:18:19,"RT @Aquel_Coche: Si haces una función de títeres en la que sale un rapero tuiteando sobre Carrero Blanco, se reinstaura automáticamente la…",487,3199,19266,14208,Lisbon,On the road
Sra_Iguana,Sra_Iguana,2017-03-27 18:11:35,"RT @Garrosa: Año 95, ETA atenta contra Aznar y sale el ""bombazo mix"". Nadie se escandalizó. Hoy se juzgan unos tuits sobre Carrero Blanco.…",1109,147,7401,391,Pacific Time (US & Canada),Ciudad Autónoma de Buenos Aire
ConsiMiranda,ConsiMiranda,2017-03-27 18:09:48,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",4922,4598,25598,46130,,Palma de Mallorca
angeles_calv,angeles_calv,2017-03-27 18:09:41,"RT @subversivos_: Si Tip y Coll podían contar chistes sobre Carrero Blanco en los años 80, y hoy te pueden llevar a la cárcel, hemos retroc…",13,1,18,271,,
75pilicapi,75pilicapi,2017-03-27 18:08:06,"RT @subversivos_: A ver los medios que tienen les sobraran,total para buscar peligrosos tuiteros que cuentan chistes de Carrero Blanco
http…",2179,6530,130048,10960,Athens,mañolandia 
75pilicapi,75pilicapi,2017-03-27 18:06:01,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",2179,6530,130048,10960,Athens,mañolandia 
BcnLoles,BcnLoles,2017-03-27 18:05:45,"RT @Yo_Soy_Asin: PRENSA MADE IN SPAIN 
Si eres de izquierdas, eres un radical 
Si eres un NAZI, eres una persona....
Carrero Blanco 
#Feliz…",377,452,31187,15125,,"Barcelona, Spain"
mijailepv,mijailepv,2017-03-27 18:01:34,"RT @iunida: ¿Haces bromas sobre Carrero Blanco? Pues a la cárcel.
¿Te burlas de las víctimas del franquismo? Bah, no es para tanto. https:/…",1627,1224,7232,9760,,Galicia
ferrando_diego,ferrando_diego,2017-03-27 18:01:20,"RT @Berlustinho: ""Joder, se me ha pasado la hora volando.""

Carrero Blanco",240,243,614,348,,"Beniarbeig, España"
Zombor007,Zombor007,2017-03-27 17:54:21,"RT @fermont1965: Los tuits son como los pimientos de padrón, los de Carrero Blanco pican los de Garcia Lorca no https://t.co/e9hiHOH0iJ",184,151,2650,1564,,
MariCruzIsasi,MariCruzIsasi,2017-03-27 17:53:07,RT @elmundotoday: Cómo hacer chistes sobre Carrero Blanco sin acabar en la Audiencia Nacional https://t.co/obO1O8ZudM https://t.co/04HAOMyB…,260,328,4083,9963,Madrid,Ciudad Real. España
ma_montse,ma_montse,2017-03-27 17:51:40,"RT @subversivos_: Semana de chiste en la Audiencia Nacional. Los tuiteros desafían a la fiscalía con chistes de Carrero Blanco 💯👏
https://t…",215,95,10289,3258,,
porkoshark,porkoshark,2017-03-27 17:51:27,"RT @protestona1: Todo mi apoyo a @kira_95 ...
#NoALaLeyMordaza 
Carrero Blanco https://t.co/bOsCy6hRUo",132,28,243,22,,
